Flight Distance,Mean,Median,Variance,Standard deviation,Standard error,,,,,,,,,,Q1,Q3,IQR,Lower fence,Upper fence,outlier status
3498,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3447,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
3514,,,,,,,,,,,,,,,,,,,,Normal
3057,,,,,,,,,,,,,,,,,,,,Normal
2398,,,,,,,,,,,,,,,,,,,,Normal
3594,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3447,,,,,,,,,,,,,,,,,,,,Normal
2560,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
1588,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3235,,,,,,,,,,,,,,,,,,,,Normal
2145,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
2947,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
2703,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2414,,,,,,,,,,,,,,,,,,,,Normal
1598,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2883,,,,,,,,,,,,,,,,,,,,Normal
3424,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
2694,,,,,,,,,,,,,,,,,,,,Normal
1507,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
1633,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3100,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
3269,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
2939,,,,,,,,,,,,,,,,,,,,Normal
2797,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
2100,,,,,,,,,,,,,,,,,,,,Normal
3643,,,,,,,,,,,,,,,,,,,,Normal
2557,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
3534,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2145,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
1586,,,,,,,,,,,,,,,,,,,,Normal
140,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
1936,,,,,,,,,,,,,,,,,,,,Normal
2521,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
1766,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
2073,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
3903,,,,,,,,,,,,,,,,,,,,Outlier
89,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
3785,,,,,,,,,,,,,,,,,,,,Outlier
113,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2554,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
3123,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
3585,,,,,,,,,,,,,,,,,,,,Normal
2216,,,,,,,,,,,,,,,,,,,,Normal
3931,,,,,,,,,,,,,,,,,,,,Outlier
89,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3811,,,,,,,,,,,,,,,,,,,,Outlier
1535,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3593,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
482,,,,,,,,,,,,,,,,,,,,Normal
2369,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
3824,,,,,,,,,,,,,,,,,,,,Outlier
1940,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
2360,,,,,,,,,,,,,,,,,,,,Normal
3574,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
3712,,,,,,,,,,,,,,,,,,,,Normal
2620,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3893,,,,,,,,,,,,,,,,,,,,Outlier
134,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
2525,,,,,,,,,,,,,,,,,,,,Normal
2929,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3640,,,,,,,,,,,,,,,,,,,,Normal
3259,,,,,,,,,,,,,,,,,,,,Normal
3552,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
1988,,,,,,,,,,,,,,,,,,,,Normal
3102,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3625,,,,,,,,,,,,,,,,,,,,Normal
2242,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
3908,,,,,,,,,,,,,,,,,,,,Outlier
2301,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
1701,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
2900,,,,,,,,,,,,,,,,,,,,Normal
2950,,,,,,,,,,,,,,,,,,,,Normal
2987,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
3358,,,,,,,,,,,,,,,,,,,,Normal
2390,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3854,,,,,,,,,,,,,,,,,,,,Outlier
89,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3640,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
1915,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
3798,,,,,,,,,,,,,,,,,,,,Outlier
140,,,,,,,,,,,,,,,,,,,,Normal
3934,,,,,,,,,,,,,,,,,,,,Outlier
309,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
2509,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
2868,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
3446,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3085,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
3717,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
482,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
1975,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
2649,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
1834,,,,,,,,,,,,,,,,,,,,Normal
2385,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
3824,,,,,,,,,,,,,,,,,,,,Outlier
354,,,,,,,,,,,,,,,,,,,,Normal
3435,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
3189,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
3447,,,,,,,,,,,,,,,,,,,,Normal
3638,,,,,,,,,,,,,,,,,,,,Normal
3184,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2394,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
1942,,,,,,,,,,,,,,,,,,,,Normal
1920,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2883,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
2218,,,,,,,,,,,,,,,,,,,,Normal
3886,,,,,,,,,,,,,,,,,,,,Outlier
2568,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
3623,,,,,,,,,,,,,,,,,,,,Normal
2211,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
2421,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
1707,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
3553,,,,,,,,,,,,,,,,,,,,Normal
482,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
3125,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2389,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
1688,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
3761,,,,,,,,,,,,,,,,,,,,Outlier
282,,,,,,,,,,,,,,,,,,,,Normal
1750,,,,,,,,,,,,,,,,,,,,Normal
1538,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
1532,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2658,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
3853,,,,,,,,,,,,,,,,,,,,Outlier
102,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2236,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
2538,,,,,,,,,,,,,,,,,,,,Normal
1588,,,,,,,,,,,,,,,,,,,,Normal
2880,,,,,,,,,,,,,,,,,,,,Normal
3120,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
2879,,,,,,,,,,,,,,,,,,,,Normal
3923,,,,,,,,,,,,,,,,,,,,Outlier
89,,,,,,,,,,,,,,,,,,,,Normal
2708,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
2808,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
1959,,,,,,,,,,,,,,,,,,,,Normal
3934,,,,,,,,,,,,,,,,,,,,Outlier
2224,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
2885,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2930,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
2449,,,,,,,,,,,,,,,,,,,,Normal
2845,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
2480,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
1656,,,,,,,,,,,,,,,,,,,,Normal
1644,,,,,,,,,,,,,,,,,,,,Normal
3665,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
2184,,,,,,,,,,,,,,,,,,,,Normal
2661,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
3587,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
2505,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
3474,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
3477,,,,,,,,,,,,,,,,,,,,Normal
2708,,,,,,,,,,,,,,,,,,,,Normal
3080,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2431,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
2319,,,,,,,,,,,,,,,,,,,,Normal
1976,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
3426,,,,,,,,,,,,,,,,,,,,Normal
2582,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
2738,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
2728,,,,,,,,,,,,,,,,,,,,Normal
2743,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
3870,,,,,,,,,,,,,,,,,,,,Outlier
2702,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
1568,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2954,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
2357,,,,,,,,,,,,,,,,,,,,Normal
2867,,,,,,,,,,,,,,,,,,,,Normal
3504,,,,,,,,,,,,,,,,,,,,Normal
3755,,,,,,,,,,,,,,,,,,,,Outlier
229,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
1749,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
2491,,,,,,,,,,,,,,,,,,,,Normal
2605,,,,,,,,,,,,,,,,,,,,Normal
3093,,,,,,,,,,,,,,,,,,,,Normal
140,,,,,,,,,,,,,,,,,,,,Normal
2215,,,,,,,,,,,,,,,,,,,,Normal
2237,,,,,,,,,,,,,,,,,,,,Normal
1800,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
3063,,,,,,,,,,,,,,,,,,,,Normal
1583,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
2618,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
1636,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
2556,,,,,,,,,,,,,,,,,,,,Normal
3358,,,,,,,,,,,,,,,,,,,,Normal
3308,,,,,,,,,,,,,,,,,,,,Normal
140,,,,,,,,,,,,,,,,,,,,Normal
2079,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
3876,,,,,,,,,,,,,,,,,,,,Outlier
2747,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
3907,,,,,,,,,,,,,,,,,,,,Outlier
312,,,,,,,,,,,,,,,,,,,,Normal
2260,,,,,,,,,,,,,,,,,,,,Normal
3852,,,,,,,,,,,,,,,,,,,,Outlier
2747,,,,,,,,,,,,,,,,,,,,Normal
2129,,,,,,,,,,,,,,,,,,,,Normal
3783,,,,,,,,,,,,,,,,,,,,Outlier
2329,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
1998,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
1920,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
3827,,,,,,,,,,,,,,,,,,,,Outlier
102,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
1637,,,,,,,,,,,,,,,,,,,,Normal
140,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
2116,,,,,,,,,,,,,,,,,,,,Normal
3881,,,,,,,,,,,,,,,,,,,,Outlier
140,,,,,,,,,,,,,,,,,,,,Normal
2012,,,,,,,,,,,,,,,,,,,,Normal
3993,,,,,,,,,,,,,,,,,,,,Outlier
89,,,,,,,,,,,,,,,,,,,,Normal
3098,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
3222,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
2400,,,,,,,,,,,,,,,,,,,,Normal
2031,,,,,,,,,,,,,,,,,,,,Normal
2458,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
312,,,,,,,,,,,,,,,,,,,,Normal
2202,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
2739,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
140,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
3608,,,,,,,,,,,,,,,,,,,,Normal
1901,,,,,,,,,,,,,,,,,,,,Normal
3301,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
3988,,,,,,,,,,,,,,,,,,,,Outlier
247,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
2622,,,,,,,,,,,,,,,,,,,,Normal
309,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
134,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
270,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
140,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
282,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
113,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
482,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
89,,,,,,,,,,,,,,,,,,,,Normal
164,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
354,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
229,,,,,,,,,,,,,,,,,,,,Normal
102,,,,,,,,,,,,,,,,,,,,Normal
247,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
158,,,,,,,,,,,,,,,,,,,,Normal
396,,,,,,,,,,,,,,,,,,,,Normal
